playername,team,flag_reason,metric_value,last_test_date
PLAYER_031,"Team: Stony Brook, Team: Stony Brook Men's T&F",RSI drop 49.2% vs baseline,0.7471,2022-11-21
PLAYER_031,"Team: Stony Brook, Team: Stony Brook Men's T&F",RSI drop 37.1% vs baseline,0.8,2022-11-21
PLAYER_031,"Team: Stony Brook, Team: Stony Brook Men's T&F",CMJ height drop 16.5% vs baseline,0.4196,2023-04-12
PLAYER_031,"Team: Stony Brook, Team: Stony Brook Men's T&F",RSI drop 25.8% vs baseline,0.7827,2023-04-12
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 11.7% vs baseline,0.5418,2020-11-04
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 34.3% vs baseline,0.3752,2020-11-16
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 27.4% vs baseline,0.2328,2020-11-27
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 22.0% vs baseline,0.2344,2020-11-27
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 24.8% vs baseline,0.4695,2020-11-30
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 13.7% vs baseline,0.4973,2020-11-30
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 10.3% vs baseline,0.5094,2020-12-26
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 14.9% vs baseline,0.2959,2021-02-03
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 17.1% vs baseline,0.4812,2021-02-22
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 24.8% vs baseline,0.4096,2021-02-22
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",RSI drop 19.5% vs baseline,0.4156,2021-04-08
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 11.0% vs baseline,0.2818,2021-04-19
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 10.1% vs baseline,0.2749,2021-04-23
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 12.4% vs baseline,0.2631,2021-06-29
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 14.4% vs baseline,0.2484,2021-07-30
PLAYER_032,"Group: Men's Basketball, Group: 21-22, Team: Stony Brook Men's Basketball , Team: Stony Brook",CMJ height drop 19.1% vs baseline,0.2474,2021-09-13
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 12.3% vs baseline,0.8471,2023-08-17
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 12.9% vs baseline,0.9332,2023-09-28
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 20.0% vs baseline,0.7452,2023-10-09
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 24.5% vs baseline,0.8319,2023-12-07
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 16.8% vs baseline,0.8506,2024-02-08
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 16.2% vs baseline,0.8384,2024-02-22
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 21.7% vs baseline,0.7045,2024-02-23
PLAYER_033,Team: Stony Brook Men's Soccer,RSI drop 20.7% vs baseline,0.9214,2024-10-30
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 11.4% vs baseline,0.2261,2022-08-26
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 45.7% vs baseline,0.1308,2022-11-15
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.2% vs baseline,0.6928,2023-09-19
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 24.8% vs baseline,0.575,2023-09-19
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 22.7% vs baseline,0.5741,2023-09-19
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.4% vs baseline,0.5459,2023-09-26
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 13.8% vs baseline,0.2291,2023-11-10
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.6% vs baseline,0.5814,2023-11-15
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 12.1% vs baseline,0.2454,2024-01-25
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 15.6% vs baseline,0.2276,2024-01-25
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 14.2% vs baseline,0.53,2024-01-30
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 25.9% vs baseline,0.4685,2024-02-15
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 18.9% vs baseline,0.4835,2024-02-22
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 27.5% vs baseline,0.1941,2024-03-26
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 21.3% vs baseline,0.4497,2024-03-26
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.3% vs baseline,0.4601,2024-03-26
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.9% vs baseline,0.532,2024-04-17
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 21.6% vs baseline,0.4559,2024-04-19
PLAYER_034,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 15.9% vs baseline,0.4887,2024-05-07
PLAYER_037,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 17.1% vs baseline,0.3327,2024-06-24
PLAYER_037,"Group: Football Big Skill, Team: Stony Brook Football",CMJ height drop 10.1% vs baseline,0.3434,2024-07-01
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 26.9% vs baseline,0.4292,2021-03-30
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 10.9% vs baseline,0.2557,2021-04-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 14.7% vs baseline,0.4272,2021-04-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 27.3% vs baseline,0.3505,2021-04-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 26.6% vs baseline,0.2034,2021-05-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 22.6% vs baseline,0.3439,2021-05-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 10.8% vs baseline,0.3646,2021-05-05
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 59.3% vs baseline,0.119,2021-06-19
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 22.5% vs baseline,0.3344,2021-06-19
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 58.9% vs baseline,0.0828,2021-06-20
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 45.1% vs baseline,0.2286,2021-06-20
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 92.7% vs baseline,0.0155,2021-06-22
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 45.5% vs baseline,0.2017,2021-06-22
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 58.6% vs baseline,0.0786,2021-06-26
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 24.7% vs baseline,0.2718,2021-06-26
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 26.2% vs baseline,0.0347,2021-07-03
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 17.6% vs baseline,0.1952,2021-07-03
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 39.8% vs baseline,0.2164,2021-07-13
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 33.2% vs baseline,0.0774,2021-07-13
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 43.1% vs baseline,0.1637,2021-07-13
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 78.2% vs baseline,0.0205,2021-07-17
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 13.9% vs baseline,0.0936,2021-08-15
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 17.0% vs baseline,0.2649,2021-08-15
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 20.5% vs baseline,0.3652,2021-12-24
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 61.0% vs baseline,0.1707,2021-12-24
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 81.8% vs baseline,0.0699,2021-12-24
PLAYER_038,"Group: Athletic Performance Staff, Team: Stony Brook",RSI drop 30.7% vs baseline,0.2022,2021-12-24
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 81.1% vs baseline,0.0353,2022-08-25
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 20.3% vs baseline,0.3887,2023-09-19
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 16.4% vs baseline,0.4002,2023-09-26
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.9% vs baseline,0.3998,2023-09-26
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.5% vs baseline,0.3721,2023-10-03
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.1% vs baseline,0.4294,2023-10-24
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.1% vs baseline,0.4927,2024-01-25
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 14.9% vs baseline,0.4777,2024-02-22
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.8% vs baseline,0.5359,2024-03-14
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 10.3% vs baseline,0.205,2024-04-18
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 15.4% vs baseline,0.1872,2024-04-18
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.2% vs baseline,0.5427,2024-04-18
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 13.5% vs baseline,0.1816,2024-04-23
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.7% vs baseline,0.5813,2024-08-29
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 28.2% vs baseline,0.1491,2025-01-18
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 15.9% vs baseline,0.5863,2025-01-18
PLAYER_039,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 25.3% vs baseline,0.5215,2025-01-18
PLAYER_040,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.1% vs baseline,0.4806,2023-09-19
PLAYER_040,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 10.2% vs baseline,0.2449,2023-10-03
PLAYER_040,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.4% vs baseline,0.5992,2024-02-27
PLAYER_041,Team: Stony Brook Men's T&F,RSI drop 28.0% vs baseline,0.704,2022-11-21
PLAYER_041,Team: Stony Brook Men's T&F,RSI drop 26.3% vs baseline,0.7099,2022-11-21
PLAYER_041,Team: Stony Brook Men's T&F,RSI drop 10.6% vs baseline,0.8478,2023-04-25
PLAYER_042,"Group: Women's Basketball, Team: Stony Brook Women's Basketball",RSI drop 12.5% vs baseline,0.7036,2025-06-30
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 11.9% vs baseline,0.2164,2023-09-19
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 12.7% vs baseline,0.2301,2023-10-24
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 13.6% vs baseline,0.221,2023-10-26
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.9% vs baseline,0.6231,2024-02-08
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.6% vs baseline,0.6953,2024-03-14
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 13.1% vs baseline,0.6487,2024-03-14
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.6% vs baseline,0.7151,2024-03-26
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 10.2% vs baseline,0.2365,2024-04-23
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 13.5% vs baseline,0.2162,2024-05-07
PLAYER_043,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 18.0% vs baseline,0.6526,2024-05-07
PLAYER_045,Team: Stony Brook Women's T&F,CMJ height drop 21.0% vs baseline,0.2449,2022-09-06
PLAYER_045,Team: Stony Brook Women's T&F,CMJ height drop 22.0% vs baseline,0.2248,2022-09-06
PLAYER_045,Team: Stony Brook Women's T&F,RSI drop 19.2% vs baseline,1.0888,2022-11-21
PLAYER_045,Team: Stony Brook Women's T&F,RSI drop 26.5% vs baseline,1.0133,2022-11-21
PLAYER_045,Team: Stony Brook Women's T&F,RSI drop 33.0% vs baseline,0.9274,2023-10-11
PLAYER_045,Team: Stony Brook Women's T&F,RSI drop 10.4% vs baseline,0.9792,2024-02-21
PLAYER_048,Team: Stony Brook Softball,RSI drop 34.7% vs baseline,0.5936,2023-11-10
PLAYER_048,Team: Stony Brook Softball,RSI drop 50.1% vs baseline,0.4395,2023-12-01
PLAYER_048,Team: Stony Brook Softball,CMJ height drop 15.2% vs baseline,0.2982,2024-01-15
PLAYER_048,Team: Stony Brook Softball,CMJ height drop 13.0% vs baseline,0.2934,2024-02-02
PLAYER_048,Team: Stony Brook Softball,RSI drop 12.1% vs baseline,0.791,2024-02-07
PLAYER_048,Team: Stony Brook Softball,CMJ height drop 12.2% vs baseline,0.271,2024-02-07
PLAYER_048,Team: Stony Brook Softball,RSI drop 26.6% vs baseline,0.614,2024-02-07
PLAYER_048,Team: Stony Brook Softball,RSI drop 11.4% vs baseline,0.7778,2024-03-06
PLAYER_048,Team: Stony Brook Softball,RSI drop 15.1% vs baseline,0.7804,2024-03-25
PLAYER_048,Team: Stony Brook Softball,RSI drop 14.2% vs baseline,0.7637,2024-04-03
PLAYER_048,Team: Stony Brook Softball,RSI drop 10.2% vs baseline,0.752,2024-04-11
PLAYER_049,Team: Stony Brook Softball,CMJ height drop 10.5% vs baseline,0.1985,2020-11-16
PLAYER_049,Team: Stony Brook Softball,RSI drop 27.3% vs baseline,0.3339,2020-11-16
PLAYER_050,"Group: WLAX , Team: SBU WLAX",CMJ height drop 13.9% vs baseline,0.2057,2022-08-25
PLAYER_050,"Group: WLAX , Team: SBU WLAX",RSI drop 33.3% vs baseline,0.6044,2023-09-26
PLAYER_050,"Group: WLAX , Team: SBU WLAX",RSI drop 34.2% vs baseline,0.5472,2023-09-26
PLAYER_052,Team: Stony Brook Womens Soccer,RSI drop 19.3% vs baseline,0.662,2023-08-25
PLAYER_052,Team: Stony Brook Womens Soccer,CMJ height drop 20.0% vs baseline,0.2035,2023-10-10
PLAYER_052,Team: Stony Brook Womens Soccer,RSI drop 24.9% vs baseline,0.5457,2023-10-10
PLAYER_052,Team: Stony Brook Womens Soccer,CMJ height drop 19.5% vs baseline,0.1966,2023-10-17
PLAYER_052,Team: Stony Brook Womens Soccer,RSI drop 25.8% vs baseline,0.5594,2023-10-17
PLAYER_052,Team: Stony Brook Womens Soccer,CMJ height drop 76.1% vs baseline,0.0554,2023-10-24
PLAYER_052,Team: Stony Brook Womens Soccer,RSI drop 56.6% vs baseline,0.2641,2023-10-24
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 10.1% vs baseline,0.2456,2023-10-24
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 15.1% vs baseline,0.5426,2023-11-17
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 12.8% vs baseline,0.22,2024-02-08
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.1% vs baseline,0.5116,2024-02-08
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 15.7% vs baseline,0.4488,2024-02-15
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 20.5% vs baseline,0.1854,2024-02-22
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 14.4% vs baseline,0.208,2024-03-14
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 13.6% vs baseline,0.5222,2024-03-14
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 11.2% vs baseline,0.5349,2024-03-14
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 12.7% vs baseline,0.4899,2024-03-21
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 10.8% vs baseline,0.4753,2024-04-02
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 19.4% vs baseline,0.4658,2024-04-18
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",RSI drop 17.9% vs baseline,0.4604,2024-04-18
PLAYER_054,"Group: WLAX , Group: WLAX Spring '24, Team: SBU WLAX",CMJ height drop 12.4% vs baseline,0.2383,2024-05-01
PLAYER_056,"Group: Women's Basketball, Team: Stony Brook Women's Basketball",CMJ height drop 12.2% vs baseline,0.3467,2025-06-30
PLAYER_057,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 56.2% vs baseline,0.0609,2022-03-21
PLAYER_057,"Group: Athletic Performance Staff, Team: Stony Brook",CMJ height drop 34.3% vs baseline,0.0657,2022-03-21
PLAYER_058,Team: Stony Brook Softball,RSI drop 15.4% vs baseline,0.7671,2023-11-10
PLAYER_058,Team: Stony Brook Softball,RSI drop 11.3% vs baseline,0.7487,2024-02-07
PLAYER_058,Team: Stony Brook Softball,RSI drop 11.3% vs baseline,0.7213,2024-02-14
PLAYER_058,Team: Stony Brook Softball,CMJ height drop 15.9% vs baseline,0.3482,2024-04-03
PLAYER_058,Team: Stony Brook Softball,RSI drop 11.9% vs baseline,0.7839,2024-04-03
PLAYER_058,Team: Stony Brook Softball,RSI drop 12.2% vs baseline,0.8187,2024-08-30
PLAYER_060,Team: Stony Brook Softball,RSI drop 12.3% vs baseline,0.6276,2023-09-22
PLAYER_060,Team: Stony Brook Softball,RSI drop 13.8% vs baseline,0.6509,2023-12-06
PLAYER_060,Team: Stony Brook Softball,RSI drop 11.9% vs baseline,0.6418,2024-01-22
PLAYER_060,Team: Stony Brook Softball,RSI drop 10.9% vs baseline,0.6513,2024-02-07
PLAYER_060,Team: Stony Brook Softball,RSI drop 12.8% vs baseline,0.6276,2024-02-14
PLAYER_060,Team: Stony Brook Softball,RSI drop 11.3% vs baseline,0.6497,2024-03-06
PLAYER_060,Team: Stony Brook Softball,RSI drop 12.9% vs baseline,0.6148,2024-03-25
PLAYER_061,Team: Stony Brook Softball,RSI drop 10.7% vs baseline,0.6731,2024-02-02
PLAYER_061,Team: Stony Brook Softball,RSI drop 21.8% vs baseline,0.5687,2024-02-02
PLAYER_063,Player Not Found,CMJ height drop 31.9% vs baseline,0.2383,2023-07-25
PLAYER_063,Player Not Found,CMJ height drop 15.8% vs baseline,0.3373,2023-08-12
PLAYER_063,Player Not Found,CMJ height drop 10.6% vs baseline,0.2906,2023-08-17
PLAYER_063,Player Not Found,RSI drop 13.1% vs baseline,0.6514,2023-08-25
PLAYER_063,Player Not Found,CMJ height drop 77.4% vs baseline,0.0833,2025-09-19
PLAYER_063,Player Not Found,RSI drop 14.6% vs baseline,0.5622,2025-09-19
PLAYER_065,Team: Stony Brook Women's Basketball,CMJ height drop 52.1% vs baseline,0.1113,2022-08-02
PLAYER_065,Team: Stony Brook Women's Basketball,RSI drop 46.3% vs baseline,0.2792,2022-08-02
PLAYER_065,Team: Stony Brook Women's Basketball,CMJ height drop 33.0% vs baseline,0.1151,2022-08-02
PLAYER_065,Team: Stony Brook Women's Basketball,RSI drop 11.2% vs baseline,0.3549,2022-08-02
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 16.9% vs baseline,0.8225,2023-07-05
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 12.0% vs baseline,0.3937,2023-07-10
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 11.8% vs baseline,0.3777,2023-07-10
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 15.6% vs baseline,0.9442,2023-07-18
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 13.4% vs baseline,0.8287,2023-07-31
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 16.8% vs baseline,0.7992,2023-08-09
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 19.9% vs baseline,0.7586,2023-08-28
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 24.2% vs baseline,0.9658,2023-09-19
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",CMJ height drop 16.4% vs baseline,0.4168,2023-09-22
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 17.9% vs baseline,0.9194,2023-09-22
PLAYER_066,"Team: Stony Brook Men's Basketball , Team: Men's Basketball 2024-2025",RSI drop 21.9% vs baseline,0.7677,2023-09-26
